alg,type,size,time_ms,comp,alloc,maxdepth
quicksort|DUPLICATES|MIN,100,1962.692706,910,0,5
quicksort|DUPLICATES|MIN,1000,34440.617738,53612,0,5
quicksort|DUPLICATES|MEDIAN,10,116.433811,23,0,3
quicksort|DUPLICATES|MEDIAN,100,1972.272673,910,0,5
quicksort|DUPLICATES|MEDIAN,1000,34144.617079,53616,0,5
quicksort|DUPLICATES|MAX,10,117.715280,23,0,3
quicksort|DUPLICATES|MAX,100,1960.121922,910,0,5
quicksort|DUPLICATES|MAX,1000,34410.324899,53617,0,5
quicksort|DUPLICATES|RANDOM,10,117.672158,23,0,3
quicksort|DUPLICATES|RANDOM,100,1975.503839,910,0,5
quicksort|DUPLICATES|RANDOM,1000,34319.244277,53618,0,5
quicksort|ADVERSARIAL|MIN,10,128.063891,24,0,3
quicksort|ADVERSARIAL|MIN,100,2437.750508,647,0,7
quicksort|ADVERSARIAL|MIN,1000,33674.356256,10986,0,9
quicksort|ADVERSARIAL|MEDIAN,10,131.968152,24,0,3
quicksort|ADVERSARIAL|MEDIAN,100,2454.475957,647,0,7
quicksort|ADVERSARIAL|MEDIAN,1000,34458.442442,10984,0,9
quicksort|ADVERSARIAL|MAX,10,130.885722,24,0,3
quicksort|ADVERSARIAL|MAX,100,2439.809369,647,0,7
quicksort|ADVERSARIAL|MAX,1000,33704.001130,10989,0,9
quicksort|ADVERSARIAL|RANDOM,10,132.572045,24,0,3
quicksort|ADVERSARIAL|RANDOM,100,2442.501605,647,0,7
quicksort|ADVERSARIAL|RANDOM,1000,33677.170800,10986,0,9
sort_and_pick|RANDOM|MIN,10,23.943356,0,0,0
sort_and_pick|RANDOM|MIN,100,829.273768,0,0,0
sort_and_pick|RANDOM|MIN,1000,10824.554040,0,0,0
sort_and_pick|RANDOM|MEDIAN,10,23.030836,0,0,0
sort_and_pick|RANDOM|MEDIAN,100,826.452672,0,0,0
sort_and_pick|RANDOM|MEDIAN,1000,10671.118224,0,0,0
sort_and_pick|RANDOM|MAX,10,24.495247,0,0,0
sort_and_pick|RANDOM|MAX,100,824.255587,0,0,0
sort_and_pick|RANDOM|MAX,1000,10800.486032,0,0,0
sort_and_pick|RANDOM|RANDOM,10,21.943823,0,0,0
sort_and_pick|RANDOM|RANDOM,100,823.116906,0,0,0
sort_and_pick|RANDOM|RANDOM,1000,10811.882472,0,0,0
sort_and_pick|SORTED|MIN,10,13.443484,0,0,0
sort_and_pick|SORTED|MIN,100,20.019237,0,0,0
sort_and_pick|SORTED|MIN,1000,164.449226,0,0,0
